Time [s],Channel 0,Channel 1,Channel 2,Channel 7
3.257285000,1,0,0,1
3.267264000,0,0,0,1
3.267272000,0,0,0,0
3.267279000,0,0,0,1
3.267288000,0,1,0,1
3.277267000,0,0,0,1
3.277275000,0,0,0,0
3.277281000,0,0,0,1
3.277290000,1,0,0,1
3.287269000,0,0,0,1
3.287277000,0,0,0,0
3.287284000,0,0,0,1
3.287293000,1,0,0,1
3.297272000,0,0,0,1
3.297280000,0,0,0,0
3.297286000,0,0,0,1
3.297295000,0,1,0,1
3.307274000,0,0,0,1
3.307282000,0,0,0,0
3.307289000,0,0,0,1
3.307302000,0,0,1,1
3.317322000,0,0,0,1
3.317324000,0,0,0,0
3.317330000,0,0,0,1
3.317341000,0,0,1,1
3.322280000,0,0,0,1
3.322291000,0,0,0,0
3.322296000,0,0,0,1
3.322305000,1,0,0,1
3.332283000,0,0,0,1
3.332291000,0,0,0,0
3.332297000,0,0,0,1
3.332306000,0,1,0,1
3.342285000,0,0,0,1
3.342293000,0,0,0,0
3.342300000,0,0,0,1
3.342308000,1,0,0,1
3.352288000,0,0,0,1
3.352296000,0,0,0,0
3.352302000,0,0,0,1
3.352311000,1,0,0,1
3.362290000,0,0,0,1
3.362298000,0,0,0,0
3.362305000,0,0,0,1
3.362314000,0,1,0,1
3.372294000,0,0,0,1
3.372302000,0,0,0,0
3.372309000,0,0,0,1
3.372322000,0,0,1,1
3.382341000,0,0,0,1
3.382343000,0,0,0,0
3.382348000,0,0,0,1
3.382360000,0,0,1,1
