Time [s],Channel 3,Channel 4,Channel 5
7.095091000,0,0,0
7.095113000,1,0,0
7.105095000,0,0,0
7.105117000,0,1,0
7.115097000,0,0,0
7.115119000,1,0,0
7.125099000,0,0,0
7.125122000,0,0,1
7.135102000,0,0,0
7.135125000,1,0,0
7.145106000,0,0,0
7.145128000,0,1,0
7.155108000,0,0,0
7.155131000,1,0,0
7.165111000,0,0,0
7.165133000,0,1,0
7.175113000,0,0,0
7.175136000,1,0,0
7.185117000,0,0,0
7.185139000,0,0,1
7.195119000,0,0,0
7.195142000,1,0,0
7.205122000,0,0,0
7.205144000,0,1,0
7.215124000,0,0,0
7.215147000,1,0,0
7.225128000,0,0,0
7.225154000,0,1,0
7.235130000,0,0,0
7.235152000,1,0,0
7.245133000,0,0,0
7.245156000,0,0,1
7.255136000,0,0,0
7.255158000,1,0,0
7.265138000,0,0,0
7.265161000,0,1,0
7.275141000,0,0,0
7.275163000,1,0,0
7.285144000,0,0,0
7.285167000,0,1,0
7.295147000,0,0,0
7.295169000,1,0,0
7.305149000,0,0,0
7.305172000,0,0,1
7.315152000,0,0,0
7.315174000,1,0,0
7.325155000,0,0,0
7.325177000,0,1,0
7.335158000,0,0,0
7.335180000,1,0,0
7.345161000,0,0,0
7.345184000,0,1,0
7.355164000,0,0,0
7.355186000,1,0,0
7.365166000,0,0,0
7.365189000,0,0,1
7.375169000,0,0,0
7.375191000,1,0,0
7.385172000,0,0,0
7.385195000,0,1,0
7.395175000,0,0,0
7.395197000,1,0,0
7.405177000,0,0,0
7.405199000,0,1,0
7.415179000,0,0,0
7.415202000,1,0,0
7.425183000,0,0,0
7.425205000,0,0,1
7.435185000,0,0,0
7.435208000,1,0,0
7.445189000,0,0,0
7.445211000,0,1,0
7.455191000,0,0,0
7.455214000,1,0,0
7.465194000,0,0,0
7.465216000,0,1,0
7.475196000,0,0,0
7.475219000,1,0,0
7.485200000,0,0,0
7.485222000,0,0,1
7.495202000,0,0,0
7.495225000,1,0,0
